Time,Cell,F,lickpoint,licking,bitepoint
97.02238284,C06,-0.8173816,0,0,0
97.1223029,C06,-0.891985,0,0,0
97.22222297,C06,0.671178,0,0,0
97.32214303,C06,-1.693173,0,0,0
97.4220631,C06,0.9773599,0,0,0
97.52198316,C06,-0.5107826,0,0,0
97.62190323,C06,0.2604735,0,0,0
97.72182329,C06,-0.08232631,0,0,0
97.82174336,C06,-1.076384,0,0,0
97.92166342,C06,2.813431,0,0,0
98.02158348,C06,-1.010843,0,0,0
98.12150355,C06,-0.2747088,0,0,0
98.22142361,C06,-0.9221852,0,0,0
98.32134368,C06,-0.5981861,0,0,0
98.42126374,C06,-0.7569209,0,0,0
98.52118381,C06,0.769816,0,0,0
98.62110387,C06,1.212246,0,0,0
98.72102394,C06,-0.2049478,0,0,0
98.820944,C06,0.1894743,0,0,0
98.92086407,C06,0.1665471,0,0,0
99.02078413,C06,-0.1397845,0,0,0
99.1207042,C06,1.101573,0,0,0
99.22062426,C06,0.5233145,0,0,0
99.32054433,C06,0.7330546,0,0,0
99.42046439,C06,1.29585,0,0,0
99.52038446,C06,-0.1007257,0,0,0
99.62030452,C06,-0.221491,0,0,0
99.72022459,C06,1.878418,0,0,0
99.82014465,C06,2.737196,0,0,0
99.92006471,C06,0.8418648,0,0,0
100.0199848,C06,-0.08060456,0,0,0
100.1199048,C06,1.177467,0,0,0
100.2198249,C06,0.8666987,0,0,0
100.319745,C06,1.478486,0,0,0
100.419665,C06,-0.5586501,0,0,0
100.5195851,C06,-1.586037,0,0,0
100.6195052,C06,-1.425878,0,0,0
100.7194252,C06,-0.09277011,0,0,0
100.8193453,C06,0.8301187,0,0,0
100.9192654,C06,-0.2050724,0,0,0
101.0191854,C06,-0.255208,0,0,0
101.1191055,C06,0.04766579,0,0,0
101.2190256,C06,0.9329482,0,0,0
101.3189456,C06,1.050345,0,0,0
101.4188657,C06,0.2279054,0,0,0
101.5187857,C06,-0.5428642,0,0,0
101.6187058,C06,0.6008184,0,0,0
101.7186259,C06,-0.2181258,0,0,0
101.8185459,C06,2.030861,0,0,0
101.918466,C06,1.118327,0,0,0
102.0183861,C06,0.6454558,0,0,0
102.1183061,C06,-0.6725791,0,0,0
102.2182262,C06,0.971344,0,0,0
102.3181463,C06,1.12339,0,0,0
