Time,Cell,F,biteing,bitepoint,biting
54.05681764348241,C00,8.730873,0,0,1.0
54.15673782396944,C00,11.72087,0,0,1.0
54.25665800445647,C00,12.09361,0,0,1.0
54.3565781849435,C00,14.50398,0,0,1.0
54.45649836543053,C00,12.66569,0,0,1.0
54.55641854591755,C00,14.83012,0,0,1.0
54.65633872640458,C00,14.12351,0,0,1.0
54.75625890689161,C00,14.74087,0,0,1.0
54.85617908737864,C00,13.01379,0,0,1.0
54.95609926786567,C00,13.4907,0,0,1.0
55.0560194483527,C00,10.9594,0,0,1.0
55.15593962883973,C00,11.09104,0,0,1.0
55.25585980932676,C00,13.0243,0,0,1.0
55.35577998981378,C00,12.90447,0,0,1.0
55.45570017030081,C00,12.98083,0,0,1.0
55.55562035078784,C00,12.00446,0,0,0.0
55.65554053127487,C00,12.04891,0,0,0.0
55.7554607117619,C00,10.56272,0,0,0.0
55.85538089224892,C00,10.0437,0,0,0.0
55.95530107273596,C00,7.203051,0,0,0.0
56.05522125322298,C00,2.874227,0,0,0.0
56.15514143371001,C00,4.817297,0,0,0.0
56.25506161419704,C00,5.881581,0,0,0.0
56.35498179468406,C00,5.605812,0,0,0.0
56.4549019751711,C00,4.899611,0,0,0.0
56.55482215565812,C00,4.826478,0,0,0.0
56.65474233614515,C00,4.683749,0,0,0.0
56.75466251663218,C00,5.257946,0,0,0.0
56.85458269711921,C00,4.183906,0,0,0.0
56.95450287760624,C00,4.514318,0,0,0.0
57.05442305809327,C00,6.057063,0,0,0.0
57.1543432385803,C00,6.731953,0,0,0.0
57.25426341906732,C00,6.704501,0,0,0.0
57.35418359955435,C00,6.30558,0,0,0.0
57.45410378004138,C00,7.635707,0,0,0.0
57.55402396052841,C00,6.598583,0,0,0.0
57.65394414101544,C00,6.734305,0,0,0.0
57.75386432150247,C00,8.407214,0,0,0.0
57.85378450198949,C00,9.983237,0,0,0.0
57.95370468247653,C00,9.616417,0,0,0.0
58.05362486296355,C00,11.49589,0,0,0.0
58.15354504345058,C00,11.49733,0,0,0.0
58.25346522393761,C00,12.93558,0,0,0.0
58.35338540442464,C00,13.00532,0,0,0.0
58.45330558491167,C00,14.61774,0,0,0.0
58.55322576539869,C00,18.33611,0,0,0.0
58.65314594588573,C00,15.94234,0,0,0.0
58.75306612637275,C00,16.27559,0,0,0.0
58.85298630685978,C00,17.60146,0,0,0.0
58.95290648734681,C00,14.81775,0,0,0.0
59.05282666783383,C00,14.55803,0,0,0.0
59.15274684832087,C00,15.89375,0,0,0.0
59.25266702880789,C00,14.7308,0,0,0.0
59.35258720929492,C00,14.34034,0,0,0.0
59.45250738978195,C00,14.18064,0,0,0.0
59.55242757026898,C00,14.44998,0,1,1.0
59.65234775075601,C00,16.56399,0,0,1.0
59.75226793124304,C00,12.1868,0,0,1.0
59.85218811173007,C00,10.80514,0,0,1.0
59.95210829221709,C00,8.399992,0,0,1.0
60.05202847270412,C00,10.51585,0,0,1.0
60.15194865319115,C00,9.210888,0,0,1.0
60.25186883367818,C00,8.779601,0,0,1.0
60.35178901416521,C00,9.562439,0,0,1.0
60.45170919465224,C00,12.86415,0,0,1.0
60.55162937513926,C00,11.62519,0,0,1.0
60.6515495556263,C00,11.13129,0,0,1.0
60.75146973611332,C00,10.26636,0,0,1.0
60.85138991660035,C00,10.62324,0,0,1.0
60.95131009708738,C00,11.34337,0,0,1.0
61.0512302775744,C00,10.79437,0,0,1.0
61.15115045806144,C00,8.086981,0,0,1.0
61.25107063854846,C00,11.38268,0,0,1.0
61.35099081903549,C00,12.31202,0,0,1.0
61.45091099952252,C00,14.75076,0,0,1.0
61.55083118000955,C00,18.47428,0,0,1.0
61.65075136049658,C00,19.4005,0,0,1.0
61.7506715409836,C00,15.50765,0,0,1.0
61.85059172147064,C00,16.04388,0,0,1.0
61.95051190195766,C00,17.40745,0,0,1.0
62.05043208244469,C00,17.63199,0,0,1.0
62.15035226293172,C00,16.01048,0,0,0.0
62.25027244341875,C00,15.06715,0,0,0.0
62.35019262390578,C00,15.53394,0,0,0.0
62.45011280439281,C00,10.04314,0,0,0.0
62.55003298487983,C00,10.06113,0,0,0.0
62.64995316536686,C00,9.971672,0,0,0.0
62.74987334585389,C00,11.63923,0,0,0.0
62.84979352634092,C00,12.54672,0,0,0.0
62.94971370682795,C00,11.71106,0,0,0.0
63.04963388731498,C00,7.07331,0,0,0.0
63.14955406780201,C00,10.0544,0,0,0.0
63.24947424828903,C00,11.98304,0,0,0.0
63.34939442877607,C00,9.21532,0,0,0.0
63.44931460926309,C00,10.31744,0,0,0.0
63.54923478975012,C00,11.05154,0,0,0.0
63.64915497023715,C00,12.50641,0,0,0.0
63.74907515072417,C00,11.24131,0,0,0.0
63.84899533121121,C00,9.472333,0,0,0.0
63.94891551169823,C00,10.72614,0,0,0.0
64.04883569218526,C00,9.713386,0,0,0.0
64.1487558726723,C00,10.54012,0,0,0.0
64.24867605315931,C00,10.17214,0,0,0.0
64.34859623364635,C00,9.591788,0,0,0.0
