Time,Cell,F,bite,bitepoint,lick,lickpoint,licking
213.7295575584795,C2,2.160464,0,0,0,0,1.0
213.8294778752437,C2,1.004091,0,0,0,0,1.0
213.9293981920078,C2,1.345033,0,0,0,0,1.0
214.0293185087719,C2,1.459073,0,0,0,0,1.0
214.129238825536,C2,1.821159,0,0,0,0,1.0
214.2291591423002,C2,2.306858,0,0,0,0,1.0
214.3290794590643,C2,2.615369,0,0,0,0,1.0
214.4289997758285,C2,1.493173,0,0,0,0,1.0
214.5289200925926,C2,2.346082,0,0,0,0,1.0
214.6288404093567,C2,0.8991691,0,0,0,0,1.0
214.7287607261209,C2,2.319578,0,0,0,0,1.0
214.828681042885,C2,2.711242,0,0,0,0,1.0
214.9286013596491,C2,3.102304,0,0,0,0,1.0
215.0285216764132,C2,1.030198,0,0,0,0,1.0
215.1284419931774,C2,2.676329,0,0,0,0,1.0
215.2283623099415,C2,1.999183,0,0,0,0,1.0
215.3282826267057,C2,2.116228,0,0,0,0,1.0
215.4282029434698,C2,2.236482,0,0,0,0,1.0
215.5281232602339,C2,1.585342,0,0,0,0,1.0
215.628043576998,C2,3.326434,0,0,0,0,1.0
215.7279638937622,C2,2.195233,0,0,0,0,1.0
215.8278842105263,C2,4.032409,0,0,0,0,1.0
215.9278045272904,C2,3.415196,0,0,0,0,1.0
216.0277248440546,C2,3.642814,0,0,0,0,1.0
216.1276451608187,C2,4.89748,0,0,0,0,1.0
216.2275654775829,C2,5.172062,0,0,0,0,1.0
216.327485794347,C2,7.003393,0,0,0,0,1.0
216.4274061111111,C2,4.653601,0,0,0,0,1.0
216.5273264278752,C2,3.468203,0,0,0,0,1.0
216.6272467446394,C2,4.141729,0,0,0,0,1.0
216.7271670614035,C2,2.159971,0,0,0,0,1.0
216.8270873781676,C2,4.203447,0,0,0,0,1.0
216.9270076949318,C2,3.264026,0,0,0,0,1.0
217.0269280116959,C2,3.794517,0,0,0,0,1.0
217.12684832846,C2,2.456861,0,0,0,0,0.0
217.2267686452242,C2,1.217344,0,0,0,0,0.0
217.3266889619883,C2,3.016869,0,0,0,0,0.0
217.4266092787524,C2,3.57518,0,0,0,0,0.0
217.5265295955166,C2,2.601299,0,0,0,0,0.0
217.6264499122807,C2,4.800018,0,0,0,0,0.0
217.7263702290448,C2,4.004339,0,0,0,0,0.0
217.826290545809,C2,4.102192,0,0,0,0,0.0
217.9262108625731,C2,4.432196,0,0,0,0,0.0
218.0261311793372,C2,4.160969,0,0,0,0,0.0
218.1260514961014,C2,4.440047,0,0,0,0,0.0
218.2259718128655,C2,5.933494,0,0,0,0,0.0
218.3258921296296,C2,4.132469,0,0,0,0,0.0
218.4258124463938,C2,3.22144,0,0,0,0,0.0
218.5257327631579,C2,5.056317,0,0,0,0,0.0
218.625653079922,C2,4.73913,0,0,0,0,0.0
218.7255733966862,C2,6.414258,0,0,0,0,0.0
218.8254937134503,C2,6.08843,0,0,0,0,0.0
218.9254140302144,C2,4.928057,0,0,0,0,0.0
219.0253343469786,C2,4.863896,0,0,0,0,0.0
219.1252546637427,C2,4.754438,0,0,0,0,0.0
219.2251749805068,C2,5.072058,0,0,0,0,0.0
219.325095297271,C2,5.328401,0,0,0,0,0.0
219.4250156140351,C2,5.230706,0,0,0,0,0.0
219.5249359307992,C2,4.823588,0,0,0,0,0.0
219.6248562475633,C2,0.1346638,0,0,0,0,0.0
219.7247765643275,C2,-0.448526,0,0,0,0,0.0
219.8246968810916,C2,-1.063117,0,0,0,0,0.0
219.9246171978558,C2,-1.593033,0,0,0,0,0.0
220.0245375146199,C2,-0.04259827,0,0,0,0,0.0
220.124457831384,C2,4.197417,0,0,0,0,0.0
220.2243781481482,C2,3.317993,0,0,0,0,0.0
220.3242984649123,C2,5.673932,0,0,0,0,0.0
220.4242187816764,C2,5.735212,0,0,0,0,0.0
220.5241390984405,C2,4.68059,0,0,0,0,0.0
220.6240594152047,C2,2.093445,0,0,0,0,0.0
220.7239797319688,C2,2.602875,0,0,0,0,0.0
220.823900048733,C2,1.869431,0,0,0,0,0.0
220.9238203654971,C2,1.671533,0,0,0,0,0.0
221.0237406822612,C2,4.938189,0,0,0,0,0.0
221.1236609990253,C2,5.666771,0,0,0,0,0.0
221.2235813157895,C2,5.09531,0,0,0,0,0.0
221.3235016325536,C2,2.712251,0,0,0,0,0.0
221.4234219493177,C2,5.542609,0,0,0,0,0.0
221.5233422660819,C2,4.639749,0,0,0,0,0.0
221.623262582846,C2,4.652196,0,0,0,0,0.0
221.7231828996101,C2,3.854037,0,0,0,0,0.0
221.8231032163743,C2,2.875622,0,0,0,0,0.0
221.9230235331384,C2,5.184848,0,0,0,0,0.0
222.0229438499025,C2,3.365186,0,0,0,0,0.0
222.1228641666667,C2,5.872634,0,0,0,0,0.0
222.2227844834308,C2,4.122721,0,0,0,0,0.0
222.3227048001949,C2,4.628691,0,0,0,0,0.0
222.4226251169591,C2,3.106338,0,0,0,0,0.0
222.5225454337232,C2,3.071115,0,0,0,0,0.0
222.6224657504873,C2,4.310349,0,0,0,0,0.0
222.7223860672514,C2,4.018516,0,0,0,0,0.0
222.8223063840156,C2,2.592032,0,0,0,0,0.0
222.9222267007797,C2,2.197224,0,0,0,0,0.0
223.0221470175439,C2,1.813005,0,0,0,0,0.0
223.122067334308,C2,0.1470656,0,0,0,0,0.0
223.2219876510721,C2,0.9105064,0,0,0,0,0.0
223.3219079678363,C2,0.008010554,0,0,0,0,0.0
223.4218282846004,C2,1.664632,0,0,0,0,0.0
223.5217486013645,C2,1.962612,0,0,0,0,0.0
223.6216689181286,C2,-1.226149,0,0,0,0,0.0
223.7215892348928,C2,2.304285,0,0,0,0,0.0
223.8215095516569,C2,2.349739,0,0,0,0,0.0
223.9214298684211,C2,3.354906,0,0,0,0,0.0
224.0213501851852,C2,1.449773,0,0,0,0,0.0
224.1212705019493,C2,3.442083,0,0,0,0,0.0
224.2211908187134,C2,5.444438,0,0,0,0,0.0
224.3211111354776,C2,6.307852,0,0,0,0,0.0
224.4210314522417,C2,6.102569,0,0,0,0,0.0
224.5209517690058,C2,3.92379,0,0,0,0,0.0
224.62087208577,C2,3.374807,0,0,0,0,0.0
224.7207924025341,C2,3.137802,0,0,0,0,0.0
224.8207127192983,C2,2.334789,0,0,0,0,0.0
224.9206330360624,C2,1.701143,0,0,0,0,0.0
225.0205533528265,C2,-1.091937,0,0,0,0,0.0
225.1204736695906,C2,0.05809109,0,0,0,0,0.0
225.2203939863548,C2,-0.9358375,0,0,0,0,0.0
225.3203143031189,C2,1.107366,0,0,0,0,0.0
225.420234619883,C2,1.083269,0,0,0,0,0.0
225.5201549366472,C2,-0.1158768,0,0,0,0,0.0
225.6200752534113,C2,1.436833,0,0,0,0,0.0
225.7199955701754,C2,0.5915899,0,0,0,0,0.0
225.8199158869396,C2,-1.096792,0,0,0,0,0.0
225.9198362037037,C2,-1.986509,0,0,0,0,0.0
226.0197565204678,C2,2.068949,0,0,0,0,0.0
226.119676837232,C2,3.912313,0,0,0,0,0.0
226.2195971539961,C2,4.130147,0,0,0,0,0.0
226.3195174707602,C2,4.66217,0,0,0,0,0.0
226.4194377875244,C2,5.024041,0,0,0,0,0.0
226.5193581042885,C2,5.738439,0,0,0,0,0.0
226.6192784210526,C2,4.57228,0,0,0,0,0.0
226.7191987378168,C2,4.755172,0,0,0,0,0.0
226.8191190545809,C2,3.198757,0,0,0,0,0.0
226.919039371345,C2,1.04131,0,0,0,0,0.0
227.0189596881092,C2,3.074258,0,0,0,0,0.0
227.1188800048733,C2,3.775153,0,0,0,0,0.0
227.2188003216374,C2,3.491609,0,0,0,0,0.0
227.3187206384016,C2,3.779976,0,0,0,0,0.0
227.4186409551657,C2,6.496533,0,0,0,0,0.0
227.5185612719298,C2,6.25858,0,0,0,0,0.0
227.618481588694,C2,5.884493,0,0,0,0,0.0
227.7184019054581,C2,7.115175,0,0,0,0,0.0
227.8183222222222,C2,4.147878,0,0,0,0,0.0
227.9182425389864,C2,3.906096,0,0,0,0,0.0
228.0181628557505,C2,3.406623,0,0,0,0,0.0
228.1180831725146,C2,1.460263,0,0,0,0,0.0
228.2180034892787,C2,-1.33092,0,0,0,0,0.0
228.3179238060429,C2,0.4474932,0,0,0,0,0.0
228.417844122807,C2,2.184076,0,0,0,0,0.0
228.5177644395712,C2,2.844745,0,0,0,0,0.0
228.6176847563353,C2,2.625454,0,0,0,0,0.0
228.7176050730994,C2,4.954745,0,0,0,0,0.0
228.8175253898636,C2,4.696307,0,0,0,0,0.0
228.9174457066277,C2,4.219882,0,0,0,0,0.0
229.0173660233918,C2,5.227094,0,0,0,0,0.0
229.1172863401559,C2,5.120856,0,0,0,0,0.0
229.2172066569201,C2,1.894864,0,0,0,0,0.0
229.3171269736842,C2,1.736333,0,0,0,0,0.0
229.4170472904484,C2,2.346139,0,0,0,0,0.0
229.5169676072125,C2,3.591824,0,0,0,0,0.0
229.6168879239766,C2,3.480341,0,0,0,0,0.0
229.7168082407407,C2,2.443645,0,0,0,0,0.0
229.8167285575049,C2,1.351349,0,0,0,0,0.0
229.916648874269,C2,5.935543,0,0,0,0,0.0
230.0165691910331,C2,3.507013,0,0,0,0,0.0
230.1164895077973,C2,-0.4161678,0,0,0,0,0.0
230.2164098245614,C2,-1.190196,0,0,0,0,0.0
230.3163301413255,C2,-1.322657,0,0,0,0,0.0
230.4162504580897,C2,-3.008308,0,0,0,0,0.0
230.5161707748538,C2,-0.5478421,0,0,0,0,0.0
230.6160910916179,C2,-0.2583592,0,0,0,0,0.0
230.7160114083821,C2,0.1057923,0,0,0,0,0.0
230.8159317251462,C2,1.225642,0,0,0,0,0.0
230.9158520419103,C2,2.450915,0,0,0,0,0.0
231.0157723586745,C2,-1.20829,0,0,0,0,0.0
231.1156926754386,C2,0.1395253,0,0,0,0,0.0
231.2156129922027,C2,2.501514,0,0,0,0,0.0
231.3155333089668,C2,1.598437,0,0,0,0,0.0
231.415453625731,C2,3.34929,0,0,0,0,0.0
231.5153739424951,C2,3.590861,0,0,0,0,0.0
231.6152942592593,C2,3.503436,0,0,0,0,0.0
231.7152145760234,C2,3.094217,0,0,0,0,0.0
231.8151348927875,C2,3.024462,0,0,0,0,0.0
231.9150552095517,C2,2.900346,0,0,0,0,0.0
232.0149755263158,C2,2.167718,0,0,0,0,0.0
232.1148958430799,C2,0.1278016,0,0,0,0,0.0
232.214816159844,C2,4.524936,0,0,0,0,0.0
232.3147364766082,C2,1.631231,0,0,0,0,0.0
232.4146567933723,C2,1.142282,0,0,0,0,0.0
232.5145771101365,C2,0.3580142,0,0,0,0,0.0
232.6144974269006,C2,0.6070371,0,0,0,0,0.0
232.7144177436647,C2,-0.3778092,0,0,0,0,0.0
232.8143380604288,C2,0.5732288,0,0,0,0,0.0
232.914258377193,C2,0.6993678,0,0,0,0,0.0
233.0141786939571,C2,0.3006357,0,0,0,0,0.0
233.1140990107212,C2,-0.5061658,0,0,0,0,0.0
233.2140193274854,C2,-1.148542,0,0,0,0,0.0
233.3139396442495,C2,2.79691,0,0,0,0,0.0
233.4138599610137,C2,4.789616,0,0,0,0,0.0
233.5137802777778,C2,3.288646,0,0,0,0,0.0
233.6137005945419,C2,3.518465,0,0,0,0,0.0
233.713620911306,C2,4.943714,0,0,0,0,0.0
233.8135412280702,C2,0.2205134,0,0,0,0,0.0
233.9134615448343,C2,0.471348,0,0,0,0,0.0
234.0133818615984,C2,3.603234,0,0,0,0,0.0
234.1133021783626,C2,3.710598,0,0,0,0,0.0
234.2132224951267,C2,4.917171,0,0,0,0,0.0
234.3131428118908,C2,4.404752,0,0,0,0,0.0
234.413063128655,C2,4.780661,0,0,0,0,0.0
234.5129834454191,C2,6.807054,0,0,0,0,0.0
234.6129037621832,C2,5.233772,0,0,0,0,0.0
234.7128240789474,C2,4.963064,0,0,0,0,0.0
234.8127443957115,C2,3.086873,0,0,0,0,0.0
234.9126647124756,C2,0.6236902,0,0,0,0,0.0
235.0125850292398,C2,-0.9346319,0,0,0,0,0.0
235.1125053460039,C2,-0.700099,0,0,0,0,0.0
235.212425662768,C2,-0.5201935,0,0,0,0,0.0
235.3123459795322,C2,-1.210552,0,0,0,0,0.0
235.4122662962963,C2,2.098217,0,0,0,0,0.0
235.5121866130604,C2,3.644207,0,0,0,0,0.0
235.6121069298246,C2,5.263301,0,0,0,0,0.0
235.7120272465887,C2,5.040687,0,0,0,0,0.0
235.8119475633528,C2,1.984833,0,0,0,0,0.0
235.911867880117,C2,2.568082,0,0,0,0,0.0
236.0117881968811,C2,2.116346,0,0,0,0,0.0
236.1117085136452,C2,1.516868,0,0,0,0,0.0
236.2116288304094,C2,2.954021,0,0,0,0,0.0
236.3115491471735,C2,3.488772,0,0,0,0,0.0
236.4114694639376,C2,3.906957,0,0,0,0,0.0
236.5113897807018,C2,3.8915,0,0,0,0,0.0
236.6113100974659,C2,2.408113,0,0,0,0,0.0
236.71123041423,C2,4.30534,0,0,0,0,0.0
236.8111507309941,C2,3.643504,0,0,0,0,0.0
236.9110710477583,C2,4.913898,0,0,0,0,0.0
237.0109913645224,C2,5.542529,0,0,0,0,0.0
237.1109116812866,C2,3.11144,0,0,0,0,0.0
237.2108319980507,C2,2.165937,0,0,0,0,0.0
237.3107523148148,C2,5.531932,0,0,0,0,0.0
237.410672631579,C2,4.886078,0,0,0,0,0.0
237.5105929483431,C2,4.487462,0,0,0,0,0.0
237.6105132651072,C2,1.848609,0,0,0,0,0.0
237.7104335818713,C2,1.957344,0,0,0,0,0.0
237.8103538986355,C2,3.202321,0,0,0,0,0.0
237.9102742153996,C2,4.343011,0,0,0,0,0.0
238.0101945321638,C2,5.257389,0,0,0,0,0.0
238.1101148489279,C2,4.549038,0,0,0,0,0.0
238.210035165692,C2,1.773001,0,0,0,0,0.0
238.3099554824561,C2,0.3727017,0,0,0,0,0.0
238.4098757992203,C2,0.2030469,0,0,0,0,0.0
238.5097961159844,C2,0.6288075,0,0,0,0,0.0
238.6097164327485,C2,1.766996,0,0,0,0,0.0
238.7096367495127,C2,2.20384,0,0,0,0,0.0
238.8095570662768,C2,1.69789,0,0,0,0,0.0
238.9094773830409,C2,2.509578,0,0,0,0,0.0
239.0093976998051,C2,2.356376,0,0,0,0,0.0
239.1093180165692,C2,0.7663893,0,0,0,0,0.0
239.2092383333333,C2,1.088717,0,0,0,0,0.0
239.3091586500975,C2,2.174382,0,0,0,0,0.0
239.4090789668616,C2,1.893516,0,0,0,0,0.0
239.5089992836257,C2,2.722468,0,0,0,0,0.0
239.6089196003899,C2,3.640353,0,0,0,0,0.0
239.708839917154,C2,2.41615,0,0,0,0,0.0
239.8087602339181,C2,5.067899,0,0,0,0,0.0
239.9086805506822,C2,5.342324,0,0,0,0,0.0
240.0086008674464,C2,3.064414,0,0,0,0,0.0
240.1085211842105,C2,4.40689,0,0,0,0,0.0
240.2084415009747,C2,4.357786,0,0,0,0,0.0
240.3083618177388,C2,4.013746,0,0,0,0,0.0
240.4082821345029,C2,3.401544,0,0,0,0,0.0
240.5082024512671,C2,0.7392334,0,0,0,0,0.0
240.6081227680312,C2,4.565257,0,0,0,0,0.0
240.7080430847953,C2,4.702189,0,0,0,0,0.0
240.8079634015594,C2,2.76726,0,0,0,0,0.0
240.9078837183236,C2,3.180125,0,0,0,0,0.0
241.0078040350877,C2,6.52024,0,0,0,0,0.0
241.1077243518519,C2,1.741961,0,0,0,0,0.0
241.207644668616,C2,3.967702,0,0,0,0,0.0
241.3075649853801,C2,5.050897,0,0,0,0,0.0
241.4074853021442,C2,5.319043,0,0,0,0,0.0
241.5074056189084,C2,3.337371,0,0,0,0,0.0
241.6073259356725,C2,3.588761,0,0,0,0,0.0
241.7072462524366,C2,4.423156,0,0,0,0,0.0
241.8071665692008,C2,1.439252,0,0,0,0,0.0
241.9070868859649,C2,1.422588,0,0,0,0,0.0
242.0070072027291,C2,-0.444266,0,0,0,0,0.0
242.1069275194932,C2,-0.5024328,0,0,0,0,0.0
242.2068478362573,C2,-2.027257,0,0,0,0,0.0
242.3067681530214,C2,-0.1608579,0,0,0,0,0.0
242.4066884697856,C2,-0.177789,0,0,0,0,0.0
242.5066087865497,C2,-2.121205,0,0,0,0,0.0
242.6065291033138,C2,1.184253,0,0,0,0,0.0
242.706449420078,C2,3.432711,0,0,0,0,0.0
242.8063697368421,C2,1.802888,0,0,0,0,0.0
242.9062900536062,C2,4.111293,0,0,0,0,0.0
243.0062103703704,C2,0.7187701,0,0,0,0,0.0
243.1061306871345,C2,-2.868431,0,0,0,0,0.0
243.2060510038986,C2,-0.4673015,0,0,0,0,0.0
243.3059713206628,C2,1.204601,0,0,0,0,0.0
243.4058916374269,C2,0.801801,0,0,0,0,0.0
243.505811954191,C2,0.7081529,0,0,0,0,0.0
243.6057322709552,C2,1.416905,0,0,0,0,0.0
243.7056525877193,C2,4.970968,0,0,0,0,0.0
243.8055729044834,C2,1.630721,0,0,0,0,0.0
243.9054932212476,C2,-0.06979384,0,0,0,0,0.0
244.0054135380117,C2,-1.862152,0,0,0,0,0.0
244.1053338547758,C2,-0.3739148,0,0,0,0,0.0
244.20525417154,C2,1.49013,0,0,0,0,0.0
244.3051744883041,C2,2.055325,0,0,0,0,0.0
244.4050948050682,C2,0.04272576,0,0,0,0,0.0
244.5050151218324,C2,-0.1148985,0,0,0,0,0.0
244.6049354385965,C2,-0.2548297,0,0,0,0,0.0
244.7048557553606,C2,0.2197254,0,0,0,1,1.0
244.8047760721248,C2,0.8018239,0,0,0,0,1.0
244.9046963888889,C2,-0.1301411,0,0,0,0,1.0
245.004616705653,C2,-0.520974,0,0,0,0,1.0
245.1045370224172,C2,-0.9404127,0,0,0,0,1.0
245.2044573391813,C2,-0.2676743,0,0,0,0,1.0
245.3043776559454,C2,-1.650972,0,0,0,0,1.0
245.4042979727095,C2,0.05596488,0,0,0,0,1.0
245.5042182894737,C2,0.5437256,0,0,0,0,1.0
245.6041386062378,C2,-0.2974758,0,0,0,0,1.0
245.704058923002,C2,-0.07492109,0,0,0,0,1.0
245.8039792397661,C2,-0.8364877,0,0,0,0,1.0
245.9038995565302,C2,-0.4328201,0,0,0,0,1.0
246.0038198732943,C2,0.4968659,0,0,0,0,1.0
246.1037401900585,C2,-0.1394006,0,0,0,0,1.0
246.2036605068226,C2,-0.6970311,0,0,0,0,1.0
246.3035808235867,C2,-0.4491984,0,0,0,0,1.0
246.4035011403509,C2,0.1193905,0,0,0,0,1.0
246.503421457115,C2,0.3201903,0,0,0,0,1.0
246.6033417738792,C2,-1.347307,0,0,0,0,1.0
246.7032620906433,C2,1.088278,0,0,0,0,1.0
246.8031824074074,C2,-1.422119,0,0,0,0,1.0
246.9031027241715,C2,0.03482867,0,0,0,0,1.0
247.0030230409357,C2,-0.02162107,0,0,0,0,1.0
247.1029433576998,C2,-0.133045,0,0,0,0,1.0
247.2028636744639,C2,-0.6690066,0,0,0,0,1.0
247.3027839912281,C2,-0.7379129,0,0,0,0,1.0
247.4027043079922,C2,-0.2768814,0,0,0,0,1.0
247.5026246247563,C2,-1.806202,0,0,0,0,1.0
247.6025449415205,C2,0.1927349,0,0,0,0,1.0
247.7024652582846,C2,0.1211265,0,0,0,0,1.0
247.8023855750487,C2,-1.137387,0,0,0,0,1.0
247.9023058918129,C2,-1.402623,0,0,0,0,1.0
248.002226208577,C2,-0.8907265,0,0,0,0,1.0
248.1021465253411,C2,-1.380203,0,0,0,0,1.0
248.2020668421053,C2,-0.384784,0,0,0,0,1.0
248.3019871588694,C2,-0.3489668,0,0,0,0,1.0
248.4019074756335,C2,-0.5780867,0,0,0,0,1.0
248.5018277923976,C2,-0.420634,0,0,0,0,1.0
248.6017481091618,C2,-0.9440698,0,0,0,0,1.0
248.7016684259259,C2,-1.19478,0,0,0,0,1.0
248.8015887426901,C2,0.7894872,0,0,0,0,1.0
248.9015090594542,C2,-0.4566615,0,0,0,0,1.0
249.0014293762183,C2,-1.172147,0,0,0,0,1.0
249.1013496929825,C2,-0.007351188,0,0,0,0,1.0
249.2012700097466,C2,-0.8657814,0,0,0,0,1.0
249.3011903265107,C2,0.1436033,0,0,0,0,1.0
249.4011106432748,C2,-1.67933,0,0,0,0,1.0
249.501030960039,C2,-0.6726882,0,0,0,0,1.0
249.6009512768031,C2,0.4596916,0,0,0,0,1.0
249.7008715935673,C2,-0.6381504,0,0,0,0,1.0
249.8007919103314,C2,-1.517939,0,0,0,0,1.0
249.9007122270955,C2,0.708286,0,0,0,0,1.0
250.0006325438596,C2,-0.4614264,0,0,0,0,1.0
250.1005528606238,C2,-0.952904,0,0,0,0,1.0
250.2004731773879,C2,-0.4749003,0,0,0,0,1.0
250.300393494152,C2,-0.5713402,0,0,0,0,1.0
250.4003138109162,C2,0.2874126,0,0,0,0,1.0
250.5002341276803,C2,-1.105784,0,0,0,0,1.0
250.6001544444445,C2,-0.7558283,0,0,0,0,1.0
250.7000747612086,C2,-0.5342568,0,0,0,0,1.0
250.7999950779727,C2,-0.3930666,0,0,0,0,1.0
250.8999153947368,C2,-0.9473965,0,0,0,0,1.0
250.999835711501,C2,-1.248957,0,0,0,0,1.0
251.0997560282651,C2,-0.4057975,0,0,0,0,1.0
251.1996763450292,C2,-0.2292184,0,0,0,0,1.0
251.2995966617934,C2,-0.2466009,0,0,0,0,1.0
251.3995169785575,C2,-0.2034697,0,0,0,0,1.0
251.4994372953216,C2,-0.5251341,0,0,0,0,1.0
251.5993576120858,C2,1.592652,0,0,0,0,1.0
251.6992779288499,C2,-1.586201,0,0,0,0,1.0
251.799198245614,C2,0.07683505,0,0,0,0,1.0
251.8991185623782,C2,0.273425,0,0,0,0,1.0
251.9990388791423,C2,0.01292279,0,0,0,0,1.0
252.0989591959064,C2,-0.5544277,0,0,0,0,1.0
252.1988795126706,C2,-1.258824,0,0,0,0,1.0
252.2987998294347,C2,-1.163964,0,0,0,0,1.0
252.3987201461988,C2,-1.38718,0,0,0,0,1.0
252.498640462963,C2,-0.1218242,0,0,0,0,1.0
252.5985607797271,C2,-0.4568866,0,0,0,0,1.0
252.6984810964912,C2,-0.2881417,0,0,0,0,1.0
252.7984014132554,C2,-0.6132554,0,0,0,0,1.0
252.8983217300195,C2,-1.052347,0,0,0,0,1.0
252.9982420467836,C2,-2.356894,0,0,0,0,1.0
253.0981623635478,C2,-1.814347,0,0,0,0,1.0
253.1980826803119,C2,0.4043072,0,0,0,0,1.0
253.298002997076,C2,-0.2943334,0,0,0,0,1.0
253.3979233138402,C2,-0.2476237,0,0,0,0,1.0
253.4978436306043,C2,-0.1450082,0,0,0,0,1.0
253.5977639473684,C2,-1.330074,0,0,0,0,1.0
253.6976842641326,C2,-1.054626,0,0,0,0,1.0
253.7976045808967,C2,-0.9950643,0,0,0,0,1.0
253.8975248976608,C2,0.6075855,0,0,0,0,1.0
253.9974452144249,C2,-0.782185,0,0,0,0,1.0
254.0973655311891,C2,-1.521038,0,0,0,0,1.0
254.1972858479532,C2,-1.050499,0,0,0,0,1.0
254.2972061647174,C2,-1.120926,0,0,0,0,1.0
254.3971264814815,C2,-0.9158496,0,0,0,0,1.0
254.4970467982456,C2,-0.004092067,0,0,0,0,1.0
254.5969671150097,C2,0.1305478,0,0,0,0,1.0
254.6968874317739,C2,-1.38366,0,0,0,0,1.0
254.796807748538,C2,-1.783204,0,0,0,0,1.0
254.8967280653021,C2,-1.840374,0,0,0,0,1.0
254.9966483820663,C2,-2.837558,0,0,0,0,1.0
255.0965686988304,C2,-1.775574,0,0,0,0,1.0
255.1964890155946,C2,-0.7735211,0,0,0,0,1.0
255.2964093323587,C2,-0.5403242,0,0,0,0,1.0
255.3963296491228,C2,-1.305837,0,0,0,0,1.0
255.4962499658869,C2,-0.9953249,0,0,0,0,1.0
255.5961702826511,C2,-0.2695807,0,0,0,0,1.0
255.6960905994152,C2,-0.8583784,0,0,0,0,0.0
255.7960109161793,C2,-1.011977,0,0,0,0,0.0
255.8959312329435,C2,-2.368794,0,0,0,0,0.0
255.9958515497076,C2,-2.172866,0,0,0,0,0.0
256.0957718664718,C2,-0.9792043,0,0,0,0,0.0
256.1956921832358,C2,-1.412483,0,0,0,0,0.0
256.2956125,C2,0.5274302,0,0,0,0,0.0
256.3955328167642,C2,0.8844254,0,0,0,0,0.0
256.4954531335283,C2,1.437311,0,0,0,0,0.0
256.5953734502924,C2,0.152916,0,0,0,0,0.0
256.6952937670565,C2,-1.279543,0,0,0,0,0.0
256.7952140838207,C2,0.6466737,0,0,0,0,0.0
256.8951344005848,C2,-2.323303,0,0,0,0,0.0
256.9950547173489,C2,-2.540515,0,0,0,0,0.0
257.0949750341131,C2,-3.521271,0,0,0,0,0.0
257.1948953508772,C2,-4.211989,0,0,0,0,0.0
257.2948156676413,C2,-1.111912,0,0,0,0,0.0
257.3947359844055,C2,-0.420582,0,0,0,0,0.0
257.4946563011696,C2,1.239554,0,0,0,0,0.0
257.5945766179337,C2,-2.032949,0,0,0,0,0.0
257.6944969346978,C2,-0.03863186,0,0,0,1,1.0
257.794417251462,C2,0.5887423,0,0,0,0,1.0
257.8943375682261,C2,0.2218021,0,0,0,0,1.0
257.9942578849902,C2,-1.275424,0,0,0,0,1.0
258.0941782017544,C2,-2.93944,0,0,0,0,1.0
258.1940985185185,C2,-0.8935437,0,0,0,0,1.0
258.2940188352827,C2,-1.01452,0,0,0,0,1.0
258.3939391520468,C2,-1.404293,0,0,0,0,1.0
258.4938594688109,C2,-1.912491,0,0,0,0,1.0
258.5937797855751,C2,-3.493829,0,0,0,0,1.0
258.6937001023392,C2,-3.297245,0,0,0,0,1.0
258.7936204191033,C2,-1.915246,0,0,0,0,1.0
258.8935407358674,C2,-1.695365,0,0,0,0,1.0
258.9934610526316,C2,-0.9108252,0,0,0,0,1.0
259.0933813693957,C2,-2.79357,0,0,0,0,1.0
259.1933016861598,C2,-1.182736,0,0,0,0,1.0
259.293222002924,C2,-2.005321,0,0,0,0,1.0
259.3931423196881,C2,-3.449667,0,0,0,0,1.0
259.4930626364522,C2,-2.791623,0,0,0,0,1.0
259.5929829532164,C2,-2.554357,0,0,0,0,1.0
259.6929032699805,C2,-1.547471,0,0,0,0,1.0
259.7928235867446,C2,-1.394875,0,0,0,0,1.0
259.8927439035087,C2,-2.730975,0,0,0,0,1.0
259.9926642202729,C2,-1.323917,0,0,0,0,1.0
260.0925845370371,C2,-1.433487,0,0,0,0,1.0
260.1925048538012,C2,-2.849211,0,0,0,0,1.0
260.2924251705653,C2,-2.120406,0,0,0,0,1.0
260.3923454873294,C2,-1.938868,0,0,0,0,1.0
260.4922658040936,C2,-3.141191,0,0,0,0,1.0
260.5921861208577,C2,-0.969794,0,0,0,0,1.0
260.6921064376218,C2,-1.680937,0,0,0,0,1.0
260.792026754386,C2,-2.632343,0,0,0,0,1.0
260.8919470711501,C2,-1.019726,0,0,0,0,1.0
260.9918673879142,C2,-1.364384,0,0,0,0,1.0
261.0917877046784,C2,-1.983275,0,0,0,0,1.0
261.1917080214425,C2,-1.559949,0,0,0,0,1.0
261.2916283382066,C2,-2.684207,0,0,0,0,1.0
261.3915486549707,C2,-2.324402,0,0,0,0,1.0
261.4914689717349,C2,-2.554532,0,0,0,0,1.0
261.591389288499,C2,-0.4361248,0,0,0,0,1.0
261.6913096052631,C2,-1.449824,0,0,0,0,1.0
261.7912299220273,C2,-0.3356768,0,0,0,0,1.0
261.8911502387914,C2,-0.7008669,0,0,0,0,1.0
261.9910705555556,C2,-1.225614,0,0,0,0,1.0
262.0909908723197,C2,-1.809112,0,0,0,0,1.0
262.1909111890838,C2,-1.050259,0,0,0,0,1.0
262.290831505848,C2,-0.9614394,0,0,0,0,1.0
262.3907518226121,C2,-2.704422,0,0,0,0,1.0
262.4906721393762,C2,-1.279236,0,0,0,0,1.0
