Time,Cell,F,lick,lickpoint
113.9088296291601,C07,8.357925,0,0
114.0087496551506,C07,8.194664,0,0
114.1086696811411,C07,7.98207,0,0
114.2085897071315,C07,7.7614,0,0
114.308509733122,C07,7.300124,0,0
114.4084297591125,C07,6.777801,0,0
114.508349785103,C07,7.76511,0,0
114.6082698110935,C07,8.747059,0,0
114.708189837084,C07,7.450241,0,0
114.8081098630745,C07,7.65276,0,0
114.908029889065,C07,6.058002,0,0
115.0079499150555,C07,5.416469,0,0
115.107869941046,C07,4.370754,0,0
115.2077899670364,C07,3.89708,0,0
115.3077099930269,C07,4.133985,0,0
115.4076300190174,C07,4.477386,0,0
115.5075500450079,C07,3.465426,0,0
115.6074700709984,C07,3.434472,0,0
115.7073900969889,C07,1.408534,0,0
115.8073101229794,C07,1.62937,0,0
115.9072301489699,C07,2.35762,0,0
116.0071501749604,C07,2.455794,0,0
116.1070702009509,C07,3.375087,0,0
116.2069902269414,C07,3.259981,0,0
116.3069102529319,C07,1.93497,0,0
116.4068302789223,C07,0.1518973,0,0
116.5067503049128,C07,2.774727,0,0
116.6066703309033,C07,2.621677,0,0
116.7065903568938,C07,2.233816,0,0
116.8065103828843,C07,2.333603,0,0
116.9064304088748,C07,3.023238,0,0
117.0063504348653,C07,2.940528,0,0
117.1062704608558,C07,3.651674,0,0
117.2061904868463,C07,5.076754,0,0
117.3061105128368,C07,5.030031,0,0
117.4060305388273,C07,5.787935,0,0
117.5059505648178,C07,5.016533,0,0
117.6058705908082,C07,4.547404,0,0
117.7057906167987,C07,5.068481,0,0
117.8057106427892,C07,6.997647,0,0
117.9056306687797,C07,4.843768,0,0
118.0055506947702,C07,1.743375,0,0
118.1054707207607,C07,2.311008,0,0
118.2053907467512,C07,2.402934,0,0
118.3053107727417,C07,2.669793,0,0
118.4052307987322,C07,2.930156,0,0
118.5051508247227,C07,2.721551,0,0
118.6050708507131,C07,1.021225,0,0
118.7049908767036,C07,0.8640294,0,0
118.8049109026941,C07,3.628443,0,0
118.9048309286846,C07,3.894515,0,0
119.0047509546751,C07,3.508372,0,0
119.1046709806656,C07,5.408392,0,0
119.2045910066561,C07,5.627926,0,0
119.3045110326466,C07,4.783119,0,0
119.4044310586371,C07,7.274174,0,0
119.5043510846276,C07,6.836907,0,0
119.6042711106181,C07,3.342487,0,0
119.7041911366086,C07,4.503366,0,0
119.804111162599,C07,5.193067,0,0
119.9040311885895,C07,6.47608,0,0
120.00395121458,C07,4.655758,0,0
120.1038712405705,C07,6.609435,0,0
120.203791266561,C07,7.69997,0,0
120.3037112925515,C07,7.686227,0,0
120.403631318542,C07,7.634973,0,0
120.5035513445325,C07,6.18593,0,0
120.603471370523,C07,5.500551,0,0
120.7033913965135,C07,5.503436,0,0
120.803311422504,C07,6.042449,0,0
120.9032314484945,C07,5.890162,0,0
121.0031514744849,C07,8.252761,0,0
121.1030715004754,C07,7.736006,0,0
121.2029915264659,C07,6.377773,0,0
121.3029115524564,C07,5.902614,0,0
121.4028315784469,C07,5.043764,0,0
121.5027516044374,C07,4.626282,0,0
121.6026716304279,C07,3.603382,0,0
121.7025916564184,C07,2.372085,0,0
121.8025116824089,C07,2.425963,0,0
121.9024317083994,C07,4.26609,0,0
122.0023517343899,C07,5.266054,0,0
122.1022717603803,C07,4.072267,0,0
122.2021917863708,C07,4.003726,0,0
122.3021118123613,C07,5.395051,0,0
122.4020318383518,C07,3.904968,0,0
122.5019518643423,C07,17.78001,0,0
122.6018718903328,C07,25.84745,0,0
122.7017919163233,C07,23.43805,0,0
122.8017119423138,C07,42.14074,0,0
122.9016319683043,C07,43.01371,0,0
123.0015519942948,C07,36.39698,0,0
123.1014720202853,C07,31.57032,0,0
123.2013920462758,C07,27.85864,0,0
123.3013120722662,C07,24.4891,0,0
123.4012320982567,C07,21.85434,0,0
123.5011521242472,C07,19.24252,0,0
123.6010721502377,C07,17.96189,0,0
123.7009921762282,C07,16.4161,0,0
123.8009122022187,C07,14.62095,0,0
123.9008322282092,C07,14.28537,0,0
124.0007522541997,C07,13.48888,0,0
124.1006722801902,C07,12.12065,0,0
124.2005923061807,C07,11.10521,0,0
124.3005123321712,C07,9.79736,0,0
124.4004323581617,C07,8.455465,0,0
124.5003523841521,C07,9.455245,0,0
124.6002724101426,C07,7.786121,0,0
124.7001924361331,C07,6.437202,0,0
124.8001124621236,C07,7.672827,0,0
124.9000324881141,C07,7.650255,0,0
124.9999525141046,C07,4.208655,0,0
125.0998725400951,C07,5.194299,0,0
125.1997925660856,C07,4.844193,0,0
125.2997125920761,C07,5.163775,0,0
125.3996326180666,C07,5.506451,0,0
125.499552644057,C07,4.006109,0,0
125.5994726700475,C07,4.156189,0,0
125.699392696038,C07,3.307012,0,0
125.7993127220285,C07,3.79968,0,0
125.899232748019,C07,2.738396,0,0
125.9991527740095,C07,3.883141,0,0
126.0990728,C07,2.543121,0,0
126.1989928259905,C07,1.931374,0,0
126.298912851981,C07,1.796936,0,0
126.3988328779715,C07,2.034574,0,0
126.498752903962,C07,-0.3254235,0,0
126.5986729299525,C07,0.4843965,0,0
126.6985929559429,C07,1.161422,0,0
126.7985129819334,C07,-0.4245359,0,0
126.8984330079239,C07,0.7335637,0,0
126.9983530339144,C07,-0.4098705,0,0
127.0982730599049,C07,-0.707154,0,0
127.1981930858954,C07,0.7983887,0,0
127.2981131118859,C07,1.631101,0,0
127.3980331378764,C07,0.7182564,0,0
127.4979531638669,C07,1.897193,0,0
127.5978731898574,C07,0.6419525,0,0
127.6977932158479,C07,0.2590523,0,0
127.7977132418384,C07,-0.9807296,0,0
127.8976332678288,C07,0.09911035,0,0
127.9975532938193,C07,0.6194872,0,0
128.0974733198098,C07,0.818745,0,0
128.1973933458003,C07,2.06673,0,0
128.2973133717908,C07,1.525172,0,0
128.3972333977813,C07,1.221029,0,0
128.4971534237718,C07,0.5342258,0,0
128.5970734497623,C07,2.715864,0,0
128.6969934757528,C07,3.233361,0,0
128.7969135017433,C07,2.572364,0,0
128.8968335277337,C07,4.271447,0,0
128.9967535537243,C07,3.898205,0,0
129.0966735797147,C07,3.959888,0,0
129.1965936057052,C07,4.383011,0,0
129.2965136316957,C07,4.081501,0,0
129.3964336576862,C07,5.250373,0,0
129.4963536836767,C07,2.784718,0,0
129.5962737096672,C07,3.22458,0,0
129.6961937356577,C07,2.882262,0,0
129.7961137616482,C07,2.90566,0,0
129.8960337876387,C07,2.342326,0,0
129.9959538136292,C07,3.21161,0,0
130.0958738396197,C07,2.717541,0,0
130.1957938656101,C07,2.277496,0,0
130.2957138916006,C07,1.892914,0,0
130.3956339175911,C07,2.35865,0,0
130.4955539435816,C07,2.093574,0,0
130.5954739695721,C07,2.432745,0,0
130.6953939955626,C07,3.733615,0,0
130.7953140215531,C07,3.779959,0,0
130.8952340475436,C07,5.240653,0,0
130.9951540735341,C07,5.693739,0,0
131.0950740995246,C07,4.928637,0,0
131.1949941255151,C07,5.89741,0,0
131.2949141515055,C07,4.994062,0,0
131.3948341774961,C07,5.881569,0,0
131.4947542034865,C07,5.37245,0,0
131.594674229477,C07,5.278846,0,0
131.6945942554675,C07,4.382483,0,0
131.794514281458,C07,2.8322,0,0
131.8944343074485,C07,4.892838,0,0
131.994354333439,C07,4.841329,0,0
132.0942743594295,C07,4.337014,0,0
132.19419438542,C07,4.594177,0,0
132.2941144114104,C07,4.095216,0,0
132.394034437401,C07,3.517567,0,0
132.4939544633914,C07,3.511971,0,0
132.5938744893819,C07,4.394582,0,0
132.6937945153724,C07,3.829273,0,0
132.7937145413629,C07,2.782766,0,0
132.8936345673534,C07,3.583348,0,0
132.9935545933439,C07,3.377196,0,0
133.0934746193344,C07,3.792722,0,0
133.1933946453249,C07,6.463626,0,0
133.2933146713154,C07,4.860862,0,0
133.3932346973059,C07,2.303465,0,0
133.4931547232964,C07,3.802642,0,0
133.5930747492868,C07,3.650944,0,0
133.6929947752773,C07,3.365831,0,0
133.7929148012678,C07,3.195782,0,0
133.8928348272583,C07,1.595776,0,0
133.9927548532488,C07,2.599014,0,0
134.0926748792393,C07,1.415085,0,0
134.1925949052298,C07,2.980061,0,0
134.2925149312203,C07,2.682601,0,0
134.3924349572108,C07,3.447575,0,0
134.4923549832013,C07,4.61272,0,0
134.5922750091918,C07,0.6784256,0,0
134.6921950351822,C07,1.203279,0,0
134.7921150611728,C07,1.052048,0,0
134.8920350871632,C07,2.338788,0,0
134.9919551131537,C07,1.464565,0,0
135.0918751391442,C07,2.226296,0,0
135.1917951651347,C07,1.647658,0,0
135.2917151911252,C07,2.612316,0,0
135.3916352171157,C07,2.047665,0,0
135.4915552431062,C07,0.2340239,0,0
135.5914752690967,C07,0.4697429,0,0
135.6913952950872,C07,1.417241,0,0
135.7913153210777,C07,1.686928,0,0
135.8912353470681,C07,0.08812869,0,0
135.9911553730586,C07,0.371514,0,0
136.0910753990491,C07,2.612374,0,0
136.1909954250396,C07,2.148635,0,0
136.2909154510301,C07,1.868617,0,0
136.3908354770206,C07,2.729352,0,0
136.4907555030111,C07,1.351917,0,0
136.5906755290016,C07,-1.147931,0,0
136.6905955549921,C07,1.282323,0,0
136.7905155809826,C07,2.771557,0,0
136.8904356069731,C07,2.598385,0,0
136.9903556329635,C07,1.897242,0,0
137.090275658954,C07,2.055161,0,0
137.1901956849445,C07,3.608577,0,0
137.290115710935,C07,2.858061,0,0
137.3900357369255,C07,2.384008,0,0
137.489955762916,C07,1.079849,0,0
137.5898757889065,C07,1.185954,0,0
137.689795814897,C07,3.383155,0,0
137.7897158408875,C07,2.454249,0,0
137.889635866878,C07,2.687043,0,0
137.9895558928685,C07,3.048865,0,0
138.089475918859,C07,2.660491,0,0
138.1893959448495,C07,1.473092,0,0
138.2893159708399,C07,2.539486,0,0
138.3892359968304,C07,2.18772,0,0
138.4891560228209,C07,2.800562,0,0
138.5890760488114,C07,1.839085,0,0
138.6889960748019,C07,0.58642,0,0
138.7889161007924,C07,0.5116744,0,0
138.8888361267829,C07,2.166676,0,0
138.9887561527734,C07,1.756016,0,0
139.0886761787639,C07,1.048266,0,0
139.1885962047544,C07,2.054311,0,0
139.2885162307448,C07,2.282903,0,0
139.3884362567353,C07,2.522548,0,0
139.4883562827258,C07,3.134627,0,0
139.5882763087163,C07,2.253847,0,0
139.6881963347068,C07,1.719112,0,0
139.7881163606973,C07,2.738465,0,0
139.8880363866878,C07,3.098311,0,0
139.9879564126783,C07,3.706888,0,0
140.0878764386688,C07,3.478343,0,0
140.1877964646593,C07,3.510257,0,0
140.2877164906498,C07,2.804779,0,0
140.3876365166402,C07,3.363497,0,0
140.4875565426308,C07,2.781694,0,0
140.5874765686212,C07,2.668611,0,0
140.6873965946117,C07,3.52535,0,0
140.7873166206022,C07,4.099708,0,0
140.8872366465927,C07,3.914993,0,0
140.9871566725832,C07,4.304647,0,0
141.0870766985737,C07,2.158088,0,0
141.1869967245642,C07,2.124968,0,0
141.2869167505547,C07,2.823116,0,0
141.3868367765452,C07,1.331028,0,0
141.4867568025357,C07,-0.1615068,0,0
141.5866768285262,C07,0.5513422,0,0
141.6865968545166,C07,1.145877,0,0
141.7865168805071,C07,2.022194,0,0
141.8864369064976,C07,2.375514,0,0
141.9863569324881,C07,2.722362,0,0
142.0862769584786,C07,2.15221,0,0
142.1861969844691,C07,3.848482,0,0
142.2861170104596,C07,3.882761,0,0
142.3860370364501,C07,2.856659,0,0
142.4859570624406,C07,3.885196,0,0
142.5858770884311,C07,3.92341,0,0
142.6857971144215,C07,4.583569,0,0
142.785717140412,C07,3.82297,0,0
142.8856371664025,C07,3.249682,0,0
142.985557192393,C07,5.109318,0,0
143.0854772183835,C07,4.555819,0,0
143.185397244374,C07,4.338837,0,0
143.2853172703645,C07,4.634613,0,0
143.385237296355,C07,3.207905,0,0
143.4851573223455,C07,4.219721,0,0
143.585077348336,C07,2.885958,0,0
143.6849973743265,C07,1.013884,0,0
143.784917400317,C07,1.086073,0,0
143.8848374263075,C07,1.640209,0,0
143.9847574522979,C07,2.254986,0,0
144.0846774782884,C07,1.016862,0,0
144.1845975042789,C07,0.04469171,0,0
144.2845175302694,C07,0.8725167,0,0
144.3844375562599,C07,1.332464,0,0
144.4843575822504,C07,1.572612,0,0
144.5842776082409,C07,2.667747,0,0
144.6841976342314,C07,-0.6150807,0,0
144.7841176602219,C07,0.9594888,0,0
144.8840376862124,C07,3.497838,0,0
144.9839577122029,C07,8.824897,0,0
145.0838777381933,C07,8.801057,0,0
145.1837977641838,C07,10.80552,0,0
145.2837177901743,C07,8.214848,0,0
