Time,Cell,F,bite,bitepoint,biting,lickpoint
53.3573318,C26,-0.01715327,0,0,1,0
53.4572519,C26,1.304591,0,0,1,0
53.55717199,C26,0.6510531,0,0,1,0
53.65709209,C26,0.6888468,0,0,1,0
53.75701219,C26,0.4585405,0,0,1,0
53.85693228,C26,-0.07937085,0,0,1,0
53.95685238,C26,-0.6538879,0,0,1,0
54.05677248,C26,0.1370493,0,0,1,0
54.15669258,C26,0.8818825,0,0,1,0
54.25661267,C26,-0.1450827,0,0,1,0
54.35653277,C26,-0.8773037,0,0,1,0
54.45645287,C26,-0.7859606,0,0,1,0
54.55637296,C26,0.684539,0,0,1,0
54.65629306,C26,-1.189619,0,0,1,0
54.75621316,C26,1.285016,0,0,1,0
54.85613325,C26,0.537153,0,0,1,0
54.95605335,C26,0.861774,0,0,1,0
55.05597345,C26,0.7197611,0,0,1,0
55.15589355,C26,0.5687521,0,0,1,0
55.25581364,C26,1.462287,0,0,0,0
55.35573374,C26,2.226967,0,0,0,0
55.45565384,C26,0.1340841,0,0,0,0
55.55557393,C26,-0.8976898,0,0,0,0
55.65549403,C26,-1.181703,0,0,0,0
55.75541413,C26,0.4824704,0,0,0,0
55.85533422,C26,-0.2163764,0,0,0,0
55.95525432,C26,0.3687802,0,0,0,0
56.05517442,C26,0.6340621,0,0,0,0
56.15509452,C26,2.306411,0,0,0,0
56.25501461,C26,1.339522,0,0,0,0
56.35493471,C26,2.140315,0,0,0,0
56.45485481,C26,0.948444,0,0,0,0
56.5547749,C26,0.152188,0,0,0,0
56.654695,C26,0.1477343,0,0,0,0
56.7546151,C26,-2.071486,0,0,0,0
56.85453519,C26,-0.4169714,0,0,0,0
56.95445529,C26,-0.3479863,0,0,0,0
57.05437539,C26,0.9847549,0,0,0,0
57.15429549,C26,11.61798,0,0,0,0
57.25421558,C26,20.42408,0,0,0,0
57.35413568,C26,19.10783,0,0,0,0
57.45405578,C26,21.97801,0,0,0,0
57.55397587,C26,15.92858,0,0,0,0
57.65389597,C26,14.33097,0,0,0,0
57.75381607,C26,13.06583,0,0,0,0
57.85373616,C26,13.20107,0,0,0,0
57.95365626,C26,10.67967,0,0,0,0
58.05357636,C26,9.576406,0,0,0,0
58.15349646,C26,3.9862,0,0,0,0
58.25341655,C26,7.585268,0,0,0,0
58.35333665,C26,7.075914,0,0,0,0
58.45325675,C26,8.055963,0,0,0,0
58.55317684,C26,7.243572,0,0,0,0
58.65309694,C26,6.314837,0,0,0,0
58.75301704,C26,6.926453,0,0,0,0
58.85293713,C26,5.52361,0,0,0,0
58.95285723,C26,4.420515,0,0,0,0
59.05277733,C26,2.575545,0,0,0,0
59.15269743,C26,3.743716,0,1,1,1
59.25261752,C26,3.564033,0,0,1,0
59.35253762,C26,1.409212,0,0,1,0
59.45245772,C26,1.890283,0,0,1,0
59.55237781,C26,0.6130898,0,0,1,0
59.65229791,C26,1.903314,0,0,1,0
59.75221801,C26,1.95938,0,0,1,0
59.8521381,C26,1.187124,0,0,1,0
59.9520582,C26,-0.1370454,0,0,1,0
60.0519783,C26,0.1651636,0,0,1,0
60.1518984,C26,-0.5319141,0,0,1,0
60.25181849,C26,0.1513584,0,0,1,0
60.35173859,C26,-0.3564151,0,0,1,0
60.45165869,C26,1.461784,0,0,1,0
60.55157878,C26,-1.074484,0,0,1,0
60.65149888,C26,-3.04754,0,0,1,0
60.75141898,C26,0.02569623,0,0,1,0
60.85133907,C26,2.221212,0,0,1,0
60.95125917,C26,-0.01220091,0,0,1,0
61.05117927,C26,0.2929098,0,0,1,0
61.15109937,C26,0.8382727,0,0,1,0
61.25101946,C26,1.051846,0,0,1,0
61.35093956,C26,-2.142691,0,0,1,0
61.45085966,C26,0.2378055,0,0,1,0
61.55077975,C26,1.089581,0,0,1,0
61.65069985,C26,0.9862621,0,0,1,0
61.75061995,C26,1.310879,0,0,1,0
61.85054004,C26,-0.09598148,0,0,1,0
61.95046014,C26,0.2784994,0,0,1,0
62.05038024,C26,0.8238937,0,0,1,0
62.15030034,C26,1.109308,0,0,1,0
62.25022043,C26,1.980863,0,0,1,0
62.35014053,C26,1.701625,0,0,1,0
62.45006063,C26,2.600622,0,0,1,0
62.54998072,C26,0.4173942,0,0,1,0
62.64990082,C26,0.003842565,0,0,1,0
62.74982092,C26,-0.4007875,0,0,1,0
62.84974101,C26,0.07404646,0,0,1,0
62.94966111,C26,-0.1222474,0,0,1,0
63.04958121,C26,1.255438,0,0,1,0
63.14950131,C26,1.173863,0,0,1,0
63.2494214,C26,0.8760455,0,0,1,0
63.3493415,C26,-0.706828,0,0,1,0
63.4492616,C26,0.9204243,0,0,1,0
63.54918169,C26,0.2367463,0,0,1,0
63.64910179,C26,0.9979456,0,0,0,0
63.74902189,C26,-0.2661352,0,0,0,0
63.84894198,C26,0.9756807,0,0,0,0
63.94886208,C26,2.752473,0,0,0,0
64.04878218,C26,-1.042672,0,0,0,0
64.14870228,C26,-0.4030898,0,0,0,0
64.24862237,C26,-0.4352988,0,0,0,0
64.34854247,C26,0.7782491,0,0,0,0
64.44846257,C26,-0.3350501,0,0,0,0
64.54838266,C26,-0.581197,0,0,0,0
64.64830276,C26,0.8866992,0,0,0,0
64.74822286,C26,0.8106246,0,0,0,0
64.84814295,C26,0.1166799,0,0,0,0
64.94806305,C26,1.099803,0,0,0,0
65.04798315,C26,1.964638,0,0,0,0
65.14790325,C26,2.128322,0,0,0,0
65.24782334,C26,0.4300039,0,0,0,0
65.34774344,C26,0.9167314,0,0,0,0
65.44766354,C26,-0.4251969,0,0,0,0
65.54758363,C26,-0.8386496,0,0,0,0
65.64750373,C26,0.1806539,0,0,0,0
65.74742383,C26,0.3562919,0,0,0,0
65.84734392,C26,-0.740909,0,0,0,0
65.94726402,C26,0.6450033,0,0,0,0
66.04718412,C26,0.01139593,0,0,0,0
66.14710422,C26,0.01826672,0,0,0,0
66.24702431,C26,-0.1662715,0,0,0,0
66.34694441,C26,-0.1268653,0,0,0,0
66.44686451,C26,0.5917593,0,0,0,0
66.5467846,C26,-0.7317925,0,0,0,0
66.6467047,C26,-1.740123,0,0,0,0
66.7466248,C26,-0.5321211,0,0,0,0
66.84654489,C26,0.9409349,0,0,0,0
66.94646499,C26,-0.7264438,0,0,0,0
67.04638509,C26,0.6559107,0,0,0,0
67.14630519,C26,2.208338,0,0,0,0
67.24622528,C26,-1.408588,0,0,0,0
67.34614538,C26,-1.298341,0,0,0,0
67.44606548,C26,-0.2460543,0,0,0,0
67.54598557,C26,0.9926131,0,0,0,0
67.64590567,C26,3.515464,0,0,0,0
67.74582577,C26,1.07458,0,0,0,0
67.84574586,C26,1.788439,0,0,0,0
67.94566596,C26,2.125408,0,0,0,0
68.04558606,C26,-0.8624486,0,0,0,0
68.14550616,C26,0.2583322,0,0,0,0
68.24542625,C26,0.07266138,0,0,0,0
68.34534635,C26,-0.2731307,0,0,0,0
68.44526645,C26,-0.7667758,0,0,0,0
68.54518654,C26,-0.4753851,0,0,0,0
68.64510664,C26,1.394662,0,0,0,0
68.74502674,C26,0.6232978,0,0,0,0
68.84494683,C26,0.4951956,0,0,0,0
68.94486693,C26,-0.6513986,0,0,0,0
69.04478703,C26,1.586119,0,0,0,0
69.14470713,C26,1.618904,0,0,0,0
69.24462722,C26,0.400455,0,0,0,0
69.34454732,C26,0.9041657,0,0,0,0
69.44446742,C26,0.8066615,0,0,0,0
69.54438751,C26,4.74874,0,0,0,0
69.64430761,C26,1.616513,0,0,0,0
69.74422771,C26,2.433247,0,0,0,0
69.84414781,C26,3.358747,0,0,0,0
69.9440679,C26,5.434004,0,0,0,0
70.043988,C26,1.320762,0,0,0,0
70.1439081,C26,0.2228738,0,0,0,0
70.24382819,C26,0.5908033,0,0,0,0
70.34374829,C26,1.434004,0,1,1,1
70.44366839,C26,2.496632,0,0,1,0
70.54358848,C26,2.124985,0,0,0,0
70.64350858,C26,1.440533,0,0,0,0
70.74342868,C26,1.494769,0,0,0,0
70.84334878,C26,-0.2363066,0,0,0,0
70.94326887,C26,0.2136769,0,0,0,0
71.04318897,C26,0.2966903,0,0,0,0
71.14310907,C26,0.2069615,0,0,0,0
71.24302916,C26,2.561829,0,0,0,0
71.34294926,C26,0.3624203,0,0,0,0
71.44286936,C26,-0.9420907,0,0,0,0
71.54278945,C26,0.1600301,0,0,0,0
71.64270955,C26,-1.620435,0,0,0,0
